category,paper_id,title,authors,task,type,needs_training,extra_data,code,s1_mod_pos,s2_no_extra_data,s3_has_code,s4_pluggable,score_total,verdict,ease,keyword_hits
Regular Papers,2501,Decode-What-Matters: Frame-Level Parallel Generative Decoding to Accelerate Large-Scale Video Analytics,"Xiaokun Wang, Yuting Yan, Sheng Zhang, Andong Zhu, Ning Chen, Yu Chen, Zhuzhong Qian, Sanglu Lu, Yu Liang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2510,MM-Skin: Enhancing Dermatology Vision-Language Model with an Image-Text Dataset Derived from Textbooks,"Wenqi Zeng, Yuqi Sun, Chenxi Ma, Weimin Tan, Bo Yan",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Regular Papers,2511,CDUPatch: Color-Driven Universal Adversarial Patch Attack for Dual-Modal Visible-Infrared Detectors,"Jiahuan Long, Wen Yao, Tingsong Jiang, Jiacheng Hou, Shuai Jia, Junqi Wu, xiaoya zhang, Xiaohu Zheng, Chao Ma",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2518,PG-Agent: An Agent Powered by Page Graph,"Weizhi Chen, Ziwei Wang, Leyang Yang, Sheng Zhou, Xiaoxuan Tang, Jiajun Bu, Yong Li, wei jiang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2519,PESTalk: Speech-Driven 3D Facial Animation with Personalized Emotional Styles,"Tianshun Han, Benjia Zhou, Ajian Liu, Yanyan Liang, D. Zhang, Zhen Lei, Jun Wan",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2523,Free-Mask: A Novel Paradigm of Integration Between the Segmentation Diffusion Model and Image Editing,"Bo Gao, Jianhui Wang, Xinyuan Song, Yangfan He, Fangxu Xing, TIANYU SHI",Seg,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2529,DAPT: Domain-Aware Prompt-Tuning for Multimodal Fake New Detection,"Yu Tong, Weihai Lu, Xiaoxi Cui, Yifan Mao, Zhejun Zhao",VLM,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,2538,Clustering-Based Tail-class Mitigation for New-class Discovery,"Zelei Wu, Xulun Ye, Jieyu Zhao",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2544,ChoreoMuse: Robust Music-to-Dance Video Generation with Style Transfer and Beat-Adherent Motion,"Xuanchen Wang, Heng Wang, Weidong Cai",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2549,Multiple Queries with Multiple Keys: A Precise Prompt Matching Paradigm for Prompt-based Continual Learning,"Dunwei Tu, HuiYu Yi, Yuchi Wang, Baile Xu, Jian Zhao, Furao Shen",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,2551,SDP: Spectral-Decomposed Prompting for Continual Learning,"Siqi Song, Limin Yu, Jimin XIAO",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,"prompt, prompting"
Regular Papers,2556,RTR-GS: 3D Gaussian Splatting for Inverse Rendering with Radiance Transfer and Reflection,"Yongyang Zhou, Fang-Lue Zhang, Zichen Wang, Lei Zhang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2561,GMML:Gradient-Modulated Robustness for Imbalance-Aware Multimodal Learning,"Zikai Zhang, Xu Zhang, ziyi li, Yidong Li, Yuanzhouhan Cao",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2569,EIR-SDG: Explore Invariant Representation for Single-source Domain Generalization in Medical Image Segmentation,"Ziwei Niu, Shiao Xie, Ziyue Wang, Yen Chen, Yueming Jin, Lanfen Lin",Seg,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2572,Capturing More: Learning Multi-Domain Representations for Robust Online Handwriting Verification,"Peirong Zhang, Kai Ding, Lianwen Jin",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2582,Factorized Transformer Hashing with Adaptive Routing for Large-scale Image Retrieval,"Yadong Huo, Qibing Qin, Wenfeng Zhang, Lei Huang, Jie Nie",Retrieval,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2583,VLN-ChEnv: Vision-language Navigation in Changeable Environments,"Shubo Liu, Hongsheng Zhang, Qian Qiao, Qi Wu, PENG WANG",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2584,CapRecover: A Cross-Modality Feature Inversion Attack Framework on Vision Language Models,"Kedong Xiu, Sai Qian Zhang",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2587,Optimal Feature Embedding for Document Large Visual Language Model,"Fan Yang, Ling Deng, Zhiyong Gan, Qisheng He, Yuanbo Fang, Xiangmin Xu, Shuangping Huang, Tianshui Chen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2599,Robust Multi-view Clustering via Pseudo Label Guided Universum Learning,"Zhenxi Wang, Zongyao Yin, Yujie Hou, Xianchuan Yu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2600,Multimodal Dual Population Evolutionary Reinforcement Learning,"Yao Zhang, Ping Huang, Rui Zhang",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2606,RealHD: A High-Quality Dataset for Robust Detection of State-of-the-Art AI-Generated Images,"Hanzhe Yu, Yun Ye, Jintao Rong, Qi Xuan, Chen Ma",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Regular Papers,2609,Compositional Zero-shot Learning via Progressive Language-based Observations,"Lin Li, Guikun Chen, Zhen Wang, Jun Xiao, Long Chen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2613,A Multi-illumination Dataset and a Illumination Domain Adaptation Network for Finger Vein Identification,"Huabin Wang, Yingfan Cheng, Wu Zheng, Jiayuan Cheng, Xin Li, Min Li, Fei Liu",Other,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Regular Papers,2616,Bridging the Unseen Gap: Label-Enhanced Information Bottleneck Distillation for Multimodal Named Entity Recognition,"Bo Xu, Jie Wei, Hongya Wang, Ming Du, Hui Song, Yanghua Xiao",VLM,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,distillation
Regular Papers,2620,Manipulating Multimodal Agents via Cross-Modal Prompt Injection,"Le Wang, Zonghao Ying, Tianyuan Zhang, Siyuan Liang, Shengshan Hu, Mingchuan Zhang, Aishan Liu, Xianglong Liu",VLM,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,2626,From Language to Instance: Generative Visual Prompting for Zero-shot Camouflaged Object Detection,"Zihou Zhang, Hao Li, Zhengwei Yang, Zechao Hu, Liang Li, Zheng Wang",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,"prompt, prompting"
Regular Papers,2633,Pushing the Limit of Binarized Neural Network for Image Super Resolution with Smooth Information Transmission,"Weimin Cheng, Zhenyu Wang, Tao Huang, Fangfang Wu, Weisheng Dong",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2647,Enhancing Democratic Mediation through Norm-Awareness in Generative Agent Societies,"Tianjiao Xu, Hao Fu, Suiyang Zhang, Jianhua Yin, Tian Gan, Liqiang Nie",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2648,Towards Blind Bitstream-corrupted Video Recovery: A Visual Foundation Model-driven Framework,"Tianyi Liu, Kejun Wu, Chen Cai, Yi Wang, Kim-Hui Yap, Lap-Pui Chau",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2650,Reliable Cross-modal Alignment via Prototype Iterative Construction,"Xiang Ma, Litian Xu, Lexin Fang, Caiming Zhang, Lizhen Cui",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2653,FantasyTalking: Realistic Talking Portrait Generation via Coherent Motion Synthesis,"Mengchao Wang, Wang Qiang, Fan Jiang, Yaqi Fan, Yunpeng Zhang, Yonggang Qi, Kun Zhao, Mu Xu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2654,Activation and Weight Distribution Balancing for Optimal Post-Training Quantization in Learned Image Compression,"jie yu, Songping Mai, Peng Zhang, Yucheng Jiang, Jian Cheng",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2660,Exploring Multimodal Prompts For Unsupervised Continuous Anomaly Detection,"Mingle Zhou, Jiahui Liu, Jin Wan, Gang Li, Min Li",VLM,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,2662,Inversion-DPO: Precise and Efficient Post-Training for Diffusion Models,"Zejian Li, Yize Li, Chenye Meng, Zhongni Liu, Ling Yang, Shengyuan Zhang, Guang Yang, Changyuan Yang, Zhiyuan Yang, Lingyun Sun",Other,Other,Y,N,Unknown,0,1,0,0,1,KEEP,2,efficient
Regular Papers,2665,LongWriter-V: Enabling Ultra-Long and High-Fidelity Generation in Vision-Language Models,"Shangqing Tu, Yucheng Wang, Daniel Zhang-Li, Yushi Bai, Jifan Yu, Yuhao Wu, Lei Hou, Huiqin LIU, Zhiyuan Liu, Bin Xu, Juanzi Li",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2667,WaveCL: Wavelet Calibration Learning for Referring Video Object Segmentation,"Ran Chen, Taiyi Su, Hanli Wang",Video,Inference postproc,N,N,Unknown,1,1,0,1,3,KEEP,4,calibration
Regular Papers,2669,Hierarchical Spatiotemporal Context Aggregation and Speckle-aware Deformable Convolution for Echocardiography Video Segmentation,"Jingxing Guo, Guilian Chen, Yimu Sun, Huisi Wu, Jing Qin",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2672,Prototype-Guided Representation Projection for Multi-Domain Multi-Task Recommendation,"Binrui Wu, Haochen Sui, Jiaye Lin, Jiechao Gao, Ting Xu, Keyan Jin, Xuesong Zhang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2675,Multi-Agent Amodal Completion: Direct Synthesis with Fine-Grained Semantic Guidance,"Hongxing Fan, Lipeng Wang, Haohua Chen, Zehuan Huang, Jiangtao Wu, Lu Sheng",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2691,Consistency of Local and Global Flatness for Federated Learning,"Junkang Liu, Fanhua Shang, Yuxuan Tian, Hongying Liu, Yuanyuan Liu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2692,FFCBA: Feature-based Full-target Clean-label Backdoor Attacks,"Yangxu Yin, Honglong Chen, Yudong Gao, Peng Sun, Liantao Wu, Zhe Li, Weifeng Liu",Other,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,kd
Regular Papers,2701,CausalCtrl: Causality-Aware Control Framework for Text-Guided Visual Editing,"Haoxiang Cao, Chaoqun Wang, Yongwen Lai, Shaobo Min, Xuejin Chen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2706,"EyecareGPT: Boosting Comprehensive Ophthalmology Understanding with Tailored Dataset, Benchmark and Model","Sijing Li, Tianwei Lin, Lingshuai Lin, Wenqiao Zhang, Jiang Liu, Xiaoda Yang, Juncheng Li, Yucheng He, Song xiaohui, Jun Xiao, Yueting Zhuang, Beng Chin Ooi",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Regular Papers,2708,BrainSegDMlF: A Dynamic Fusion-enhanced SAM for BrainLesion Segmentation,"Hongming Wang, Yifeng Wu, Huimin Huang, Hongtao Wu, Jia-Xuan Jiang, Xiaodong Zhang, Hao Zheng, Yawen Huang, Xian Wu, Yefeng Zheng, Jinping Xu, Jing Cheng",Seg,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2713,Mixture-of-Noises Enhanced Forgery-Aware Predictor for Multi-Face Manipulation Detection and Localization,"Changtao Miao, Qi Chu, Tao Gong, Zhentao Tan, Zhenchao Jin, Wanyi Zhuang, Man Luo, Honggang Hu, Nenghai Yu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2719,Ali-UI: Enhancing Complex Vision-Language Navigation with Alignment of Unified Map and Instruction Parsing,"Shanshan Li, Jiawei Hou, Da Huang, Yanwei Fu, Xiangyang Xue",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2722,BEAM: Bridging Physically-based Rendering and Gaussian Modeling for Relightable Volumetric Video,"Yu Hong, Yize Wu, Zhehao Shen, Chengcheng Guo, Yuheng Jiang, Yingliang Zhang, Qiang Hu, Jingyi Yu, Lan Xu",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2728,Bridging Domains in Mental Stress Assessment via Retrieval-Augmented Reasoning,"Yi Dai, Yang Ding, Kaisheng Zeng",Retrieval,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2729,"From Semantics, Scene to Instance-awareness: Distilling Foundation Model for Open-vocabulary Grounded Situation Recognition","Chen Cai, Tianyi Liu, Jianjun Gao, Wenyang Liu, Kejun Wu, Ruoyu Wang, Yi Wang, Soo Liew",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2732,Secure Tug-of-War (SecTOW): Iterative Defense-Attack Training with Reinforcement Learning for Multimodal Model Security,"Mz Dai, Shixuan Liu, Zhiyuan Zhao, Junyu Gao, Hao Sun, Xuelong Li",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2733,DualMat: PBR Material Estimation via Coherent Dual-Path Diffusion,"Yifeng Huang, Zhang Chen, Yi Xu, Minh Hoai, Zhong Li",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2737,TimesBERT: A BERT-Style Foundation Model for Time Series Understanding,"Haoran Zhang, Yong Liu, Yunzhong Qiu, Haixuan Liu, Zhongyi Pei, Jianmin Wang, Mingsheng Long",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2738,Open-Vocabulary 3D Affordance Understanding via Functional Text Enhancement and Multilevel Representation Alignment,"Lin Wu, Wei Wei, Peizhuo Yu, Jianglin Lan",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2745,Stealthy-AE: Generating Stealthy Adversarial Examples through Online Social Networks,"Ziming Zhao, Zhaoxuan Li, Tingting Li, Fan Zhang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2751,PLATO: Generating Objects from Part Lists via Synthesized Layouts,"Amruta Muthal, Varghese Kuruvilla, Ravi Kiran Sarvadevabhatla",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2761,EmIT: Emotional Interaction control in Text-to-image diffusion models,"Zhang Haofan, Shangfei Wang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2764,"LVLM_CSP: Accelerating Large Vision Language Models via Clustering, Scattering, and Pruning for Reasoning Segmentation","Hanning Chen, Yang Ni, Wenjun Huang, Hyunwoo Oh, Yezi Liu, Tamoghno Das, Mohsen Imani",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2767,Rethinking Individual Fairness in Deepfake Detection,"Aryana Hou, Li Lin, Justin Li, Shu Hu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2768,Can LLMs Find Fraudsters? Multi-level LLM Enhanced Graph Fraud Detection,"Tairan Huang, Yili Wang, Qiutong Li, Changlong He, Jianliang Gao",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2769,Signal-SGN: A Spiking Graph Convolutional Network for Skeleton Action Recognition via Learning Temporal-Frequency Dynamics,"Naichuan Zheng, Yuchen Du, Hailun Xia, Zeyu Liang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2772,Art4Math: Handwritten Mathematical Expression Recognition via Multimodal Sketch Grounding,"Yang Zhou, Jin Wang, Yuxiao Zhang, Kaixiang Huang, Guodong Lu, Jingru Yang, Shengfeng He",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2793,A Large-Scale Dataset for Short-Video Topic Peak Prediction and a Large Heterogeneous Graph Model,"Shangheng Chen, Shengsheng Qian, Quan Fang, Jun Hu, Changsheng Xu",Video,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Regular Papers,2798,Frequency-refined Graph Convolution Network with Cross-modal Wavelet Denoising for Recommendation,"Feiyu Peng, Chaobo He, Junwei Cheng, Huijuan Hu, Wenkai Zhang, Youda Mo",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2815,TFPA: Text Features Guided Dynamic Parameter Adjustment for Few Shot Action Recognition,"Hanyu Guo, Suzhou Que, Junlong Gao, Hanzi Wang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2832,Towards Culturally Fair Multimodal Generation: Quantifying and Mitigating Orientalist Biases in Text-to-Visual Models,"Yifan Zeng, Fangzhou Dong, Jian Zhao, Peijia Zheng, jian li, Huiyu Zhou",VLM,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,bias
Regular Papers,2833,DAFU-CAD: Depth-assisted Feature Unraveling for Sketch-based Robust CAD Modeling,"Yue Sun, Xinqi Liu, Zhiliang He, Jialu Zhang, Chenming Wu, Guodong Lu, Jituo Li",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2840,BAC-GCN: Background-Aware CLIP-GCN Framework for Unsupervised Multi-Label Classification,"Yonghyeon Jo, JangHyun Kim, Jinsun Park",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2844,"VidIQ: Inference-Aware Neural Codecs for Quality-Enhanced, Real-Time Video Analytics","Andong Zhu, Sheng Zhang, Xiaohang Shi, Hesheng Sun, Yu Liang, Zhuzhong Qian, Han Zheng, Xiaokun Wang, Ning Jiang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2849,Text Prompted Spatiotemporal Sequence Prediction with Text-Vision Prompt Refiner and Masked Diffusion Transformers,"Yechao Xu, Zhengxing Sun, Qian Li, Yunhan Sun",Video,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,2851,Mitigating Query Selection Bias in Referring Video Object Segmentation,"Dingwei Zhang, Dong Zhang, Jinhui Tang",Video,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,bias
Regular Papers,2852,Beyond Interpretability: Exploring the Comprehensibility of Adaptive Video Streaming through Large Language Models,"Lianchen Jia, Chaoyang Li, Ziqi Yuan, Jiahui Chen, Tianchi Huang, Jiangchuan Liu, Lifeng Sun",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2859,DFCNet: Dual-Factor Compensatory Clustering Network for Modality-Imbalanced Generalized Zero-Shot Learning,"Xiangyu Shan, Heng Song, Junwu Zhu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2862,ArtFRD: A Fisher-Rao Mixture Metric for Generative Model Aesthetic Evaluation,"Chuanwei Huang, Zexi Jia, Hongyan Fei, Yeshuang Zhu, Yuan Zhiqiang, Jinchao Zhang, Jie Zhou",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2864,DC²-SR: A Dual-Consistency Guided Curriculum Learning method for Thick-Slice Fetal MRI Super-Resolution,"Chuan Zeng, Zhao Zhang, Wei Huang, Lei Zhang, Le Yi, kefu zhao",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2869,BridgeNet: A Unified Multimodal Framework for Bridging 2D and 3D Industrial Anomaly Detection,"An Xiang, Zixuan Huang, Xitong Gao, Kejiang Ye, Cheng-zhong Xu",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2873,Efficient Multi-Slide Visual-Language Feature Fusion for Placental Disease Classification,"Hang Guo, Qing Zhang, Zixuan Gao, SIYUAN YANG, Shulin Peng, Tao Xiang, Ting Yu, Yan Wang, Qingli Li",Other,Other,Y,N,Unknown,0,1,0,0,1,KEEP,2,efficient
Regular Papers,2874,DeflareMamba: Hierarchical Vision Mamba for Contextually Consistent Lens Flare Removal,"Yihang Huang, Yuanfei Huang, Junhui Lin, Hua Huang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2875,MADPHash: Manipulation-Aware Deep Perceptual Hashing using Feature Consistency,"Lizhi Xiong, Peipeng Yu, Yue Wu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2877,MedAlign: Enhancing Combinatorial Medication Recommendation with Multi-modality Alignment,"Hang Lv, Zixuan Guo, Zijie Wu, Yanchao Tan, Guofang Ma, zhigang lin, Xiping Chen, Hong Cheng, Carl Yang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2886,MaXsive: High-Capacity and Robust Training-Free Generative Image Watermarking in Diffusion Models,"Po-Yuan Mao, Cheng-Chang Tsai, Chun-Shien Lu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2895,CoheDancers: Enhancing Interactive Group Dance Generation through Music-Driven Coherence Decomposition,"kaixing yang, XulongTang XulongTang, Haoyu Wu, Biao Qin, Hongyan Liu, Jun He, Zhaoxin Fan",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2898,Video-to-Image Affordance Grounding via Visual Conceptual Learning,"Zhiyuan Fan, Keyi Liang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2902,Graph-Perceptron with Semantic Fidelity for No-Reference Super-Resolution Image Quality Assessment,Lei Chen,Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2905,Wearable Music2Emotion : Assessing Emotions Induced by AI-Generated Music through Portable EEG-fNIRS Fusion,"Sha Zhao, Song Yi, Yangxuan Zhou, Jiadong Pan, Jiquan Wang, Jie Xia, Shijian Li, Shurong Dong, Gang Pan",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2916,MCA-LLaVA: Manhattan Causal Attention for Reducing Hallucination in Large Vision-Language Models,"Qiyan Zhao, Xiaofeng Zhang, Yiheng Li, Yun Xing, Xiaosong Yuan, Feilong Tang, Sinan Fan, Xuhang Chen, Da-Han Wang, Xu-Yao Zhang",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2924,"Impact of Stickers on Multimodal Sentiment and Intent in Social Media: A New Task, Dataset and Baseline","Yuanchen Shi, Fang Kong, Longyin Zhang",VLM,Other,Y,Y,Unknown,0,0,0,0,0,MAYBE,1,
Regular Papers,2927,Medical Vision-Language Pre-training with Multimodal Variational Masked Autoencoder for Robust Medical VQA,"Dexuan Xu, Yanyuan Chen, Yu Huang, Shihao E, Yiwei Lou, Yongzhi Cao, Hanpin Wang, Meikang Qiu",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2932,AnomalyControl: Highly-Aligned Anomalous Image Generation with Controlled Diffusion Model,"Yuanyi Duan, Wei Xu, Qinlong Wu, Guo-Sen Xie, Fang Zhao, Caifeng Shan",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2934,T2VParser: Adaptive Decomposition Tokens for Partial Alignment in Text to Video Retrieval,"Yili Li, Gang Xiong, Gaopeng Gou, Xiangyan Qu, Jiamin Zhuang, Zhen Li, Junzheng Shi",Retrieval,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,token
Regular Papers,2935,MST-Distill: Mixture of Specialized Teachers for Cross-Modal Knowledge Distillation,"Hui Li, Pengfei Yang, Juanyang Chen, Le Dong, Yanxin Chen, Quan Wang",Other,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,distillation
Regular Papers,2940,Bridging the Gap: Consistent Image Outpainting via Training-Free Noise Optimization,"Na Li, Zihao Li, Zuoli Tang, Yuqing Yu, Lixin Zou, Chenliang Li",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2942,ReMeREC: Relation-aware and Multi-entity Referring Expression Comprehension,"Yizhi Hu, Zezhao Tian, Xingqun Qi, Chen Su, Bingkun Yang, Junhui Yin, Muyi Sun, Man Zhang, Zhenan Sun",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2956,MPPR: Memory-Prior-based Prompt Refinement in Continuous Space for Advanced Text-to-Image Generation,"Zhibing Zhang, Jiantao Lin, Cangqi Zhou, Rui Xia",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,"prompt, memory"
Regular Papers,2963,HOPNet: Learning Hand-Object-Person Interaction Network for Hand Contact State Detection,"Wei Li, Yizhao Wan, Xiao Wu, Jianshuai Wang, Penglin Dai, Zhaoquan Yuan",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2977,Explicit Context Reasoning with Supervision for Visual Tracking,"Fansheng Zeng, Bineng Zhong, Haiying Xia, Yufei Tan, Xiantao Hu, Liangtao Shi, Shuxiang Song",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2980,LooBox: Loose-box-supervised 3D Tumor Segmentation with Self-correcting Bidirectional Learning,"Tianzhong Lan, Zhang Yi, Xiuyuan Xu, Min Zhu",Seg,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2982,Online Continual Learning via Dynamic Expandable Recursive Model,"Fei Ye, Adrian Bors",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2993,DisFaceRep: Representation Disentanglement for Co-occurring Facial Components in Weakly Supervised Face Parsing,"Xiaoqin Wang, Xianxu Hou, Meidan Ding, Junliang Chen, Kaijun Deng, Jinheng Xie, Linlin Shen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,2996,"Disentangle Identity, Cooperate Emotion: Correlation-Aware Emotional Talking Portrait Generation","Weipeng Tan, Chuming Lin, Chengming Xu, FeiFan Xu, Xiaobin Hu, Xiaozhong Ji, Junwei Zhu, Chengjie Wang, Yanwei Fu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,3010,TolerantECG: A Foundation Model for Imperfect Electrocardiogram,"Huynh Nguyen, Trong-Thang Pham, Ngan Le, Van Nguyen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,3020,Text as Any-Modality for Zero-Shot Classification by Consistent Prompt Tuning,"Xiangyu Wu, Feng Yu, Yang Yang, Jianfeng Lu",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
